,aug-cc-pVQZ_B2-PLYP-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ-a,aug-cc-pVQZ_BLYP-D3BJ,aug-cc-pVQZ_B-LYP-osUW12-D3BJ,aug-cc-pVQZ_CAM-B3LYP-D3BJ,aug-cc-pVQZ_DSD-BLYP-D3BJ,aug-cc-pVQZ_MP2,aug-cc-pVQZ_PBE0-D3BJ,aug-cc-pVQZ_PBE-D3BJ,aug-cc-pVQZ_wB97X-D3,aug-cc-pVQZ_wB97X-D3BJ,aug-cc-pVQZ_wB97X-MP2-D3BJ,aug-cc-pVQZ_wB97X-V,aug-cc-pVQZ_WM21-D3BJ,aug-cc-pVQZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ-n,aug-cc-pVQZ_wB97M-V,aug-cc-pVQZ_B3LYP-D3BJ_gvt,cc-pVQZ_B2-PLYP-D3BJ,cc-pVQZ_B3LYP-D3BJ,cc-pVQZ_BLYP-D3BJ,cc-pVQZ_B-LYP-osUW12-D3BJ,cc-pVQZ_CAM-B3LYP-D3BJ,cc-pVQZ_DSD-BLYP-D3BJ,cc-pVQZ_MP2,cc-pVQZ_PBE0-D3BJ,cc-pVQZ_PBE-D3BJ,cc-pVQZ_wB97X-D3,cc-pVQZ_wB97X-D3BJ,cc-pVQZ_wB97X-MP2-D3BJ,cc-pVQZ_WM21-D3BJ,cc-pVQZ_XCH-BLYP-UW12-D3BJ,cc-pVQZ_wB97X-V,cc-pVQZ_wB97M-V,cc-pVTZ_B2-PLYP-D3BJ,cc-pVTZ_B3LYP-D3BJ,cc-pVTZ_BLYP-D3BJ,cc-pVTZ_B-LYP-osUW12-D3BJ,cc-pVTZ_CAM-B3LYP-D3BJ,cc-pVTZ_DSD-BLYP-D3BJ,cc-pVTZ_MP2,cc-pVTZ_PBE0-D3BJ,cc-pVTZ_PBE-D3BJ,cc-pVTZ_wB97X-D3,cc-pVTZ_wB97X-D3BJ,cc-pVTZ_wB97X-MP2-D3BJ,cc-pVTZ_WM21-D3BJ,cc-pVTZ_XCH-BLYP-UW12-D3BJ,cc-pVTZ_wB97M-V,cc-pVTZ_wB97X-V,aug-cc-pVTZ_B2-PLYP-D3BJ,aug-cc-pVTZ_B3LYP-D3BJ,aug-cc-pVTZ_BLYP-D3BJ,aug-cc-pVTZ_B-LYP-osUW12-D3BJ,aug-cc-pVTZ_CAM-B3LYP-D3BJ,aug-cc-pVTZ_DSD-BLYP-D3BJ,aug-cc-pVTZ_MP2,aug-cc-pVTZ_PBE0-D3BJ,aug-cc-pVTZ_PBE-D3BJ,aug-cc-pVTZ_wB97X-D3,aug-cc-pVTZ_wB97X-D3BJ,aug-cc-pVTZ_wB97X-MP2-D3BJ,aug-cc-pVTZ_WM21-D3BJ,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVTZ_wB97M-V,aug-cc-pVTZ_wB97X-V,aug-cc-pVTZ_B3LYP-D3BJ-num,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num,aug-cc-pVTZ_B3LYP-D3BJ-an,aug-cc-pVTZ_B3LYP-D3BJ-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-tight,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ-num,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num2,aug-cc-pVTZ_B3LYP-D3BJ-num2,aug-cc-pVTZ_B3LYP-D3BJ-an2,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-tight2,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num2-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ_14,aug-cc-pVTZ_TPSS-D3BJ,aug-cc-pVTZ_TPSSh-D3BJ,aug-cc-pVTZ_SCAN-D3BJ,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ_fc,cc-pVDZ_B2-PLYP-D3BJ,cc-pVDZ_B3LYP-D3BJ,cc-pVDZ_BLYP-D3BJ,cc-pVDZ_B-LYP-osUW12-D3BJ,cc-pVDZ_CAM-B3LYP-D3BJ,cc-pVDZ_DSD-BLYP-D3BJ,cc-pVDZ_MP2,cc-pVDZ_PBE0-D3BJ,cc-pVDZ_PBE-D3BJ,cc-pVDZ_wB97X-D3,cc-pVDZ_wB97X-D3BJ,cc-pVDZ_wB97X-MP2-D3BJ,cc-pVDZ_WM21-D3BJ,cc-pVDZ_XCH-BLYP-UW12-D3BJ,cc-pVDZ_wB97M-V,cc-pVDZ_wB97X-V,aug-cc-pVDZ_B2-PLYP-D3BJ,aug-cc-pVDZ_B3LYP-D3BJ,aug-cc-pVDZ_BLYP-D3BJ,aug-cc-pVDZ_B-LYP-osUW12-D3BJ,aug-cc-pVDZ_CAM-B3LYP-D3BJ,aug-cc-pVDZ_DSD-BLYP-D3BJ,aug-cc-pVDZ_MP2,aug-cc-pVDZ_PBE0-D3BJ,aug-cc-pVDZ_PBE-D3BJ,aug-cc-pVDZ_wB97X-D3,aug-cc-pVDZ_wB97X-D3BJ,aug-cc-pVDZ_wB97X-MP2-D3BJ,aug-cc-pVDZ_WM21-D3BJ,aug-cc-pVDZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVDZ_wB97M-V,aug-cc-pVDZ_wB97X-V
23_HOCl_5,0.000695314,-2.237e-06,-1.138e-06,-1.188e-06,-2.294e-06,-8.63e-07,2.5647e-05,-2.452e-06,-5.19e-07,7.96e-07,-2.7e-07,-1.4e-07,2.3256e-05,,-2.2e-06,-2.53e-07,-9.928e-06,,1.932e-06,1.7296e-05,2.653e-06,-2.098e-06,2.439e-06,1.931e-06,-2.4291e-05,-3.831e-06,-2.059e-06,1.45e-07,-1.032e-06,-3.75e-07,-4.4897e-05,-5.06e-07,-1.515e-05,,,-5.9e-07,-6e-08,-1.8917e-05,2.2e-07,8.18e-07,-2.314e-06,-1.699e-06,8.97e-07,-9.73e-07,2.75e-07,-6.43e-07,3.116e-06,-7.39e-07,1.359e-06,,,6.115e-06,2.88e-07,-8.083e-06,2.17e-07,6.23e-07,-2.419e-06,7.34e-07,1.39e-07,-6.731e-06,2.55e-07,-5.52e-07,-9.07e-07,-4.77e-07,-9.3e-07,,,8.75e-07,3.2752e-05,2.81e-06,6.0648e-05,-3.8309e-05,-1.1469e-05,4.229e-06,,,,,,,,,,3.41e-07,-1.0836e-05,-1.738e-06,-1e-07,1.482e-06,-2.06e-06,-4.6727e-05,-5.835e-06,-2.4e-07,5.41e-07,-6.59e-07,-1.856e-06,-1.4709e-05,-1.083e-06,4.205e-06,,,-1.999e-06,-1.65e-07,1.197e-06,-1.65e-06,-9.76e-07,-7.531e-06,-1.533e-06,-3.6e-07,2.56e-07,1.416e-06,-6.73e-07,-2.5669e-05,6.02e-07,-3.63e-07,,
23_HOCl_6,-0.842351877,-0.855083567,-0.85511375,-0.859726848,-0.84647383,-0.854609049,-0.850560699,-0.884855096,-0.847129677,-0.850993857,-0.850024266,-0.852848806,-0.85203688,,-0.849701176,-0.842651771,-0.853985526,,-0.855102664,-0.848561231,-0.853326657,-0.857471323,-0.845717199,-0.853103452,-0.845798519,-0.884253082,-0.845775755,-0.848949989,-0.848780435,-0.851417832,-0.84735046,-0.848657584,-0.841147564,,,-0.884422681,-0.889108557,-0.867549695,-0.882999786,-0.888742103,-0.882159863,-0.883435865,-0.882443757,-0.86098338,-0.882996494,-0.886887385,-0.885061014,-0.885371783,-0.878640836,,,-0.888790501,-0.892436621,-0.872804105,-0.885924956,-0.891905482,-0.886837253,-0.885360463,-0.885374807,-0.865081055,-0.88564355,-0.889859459,-0.887863859,-0.888655222,-0.881670038,,,-0.892559294,-0.885924902,-0.892436527,-0.87842238,-0.908021315,-0.881544023,-0.904447637,,,,,,,,,,-0.882752154,-0.840148667,-0.844825181,-0.848632252,-0.838047921,-0.84345857,-0.840951295,-0.884047737,-0.838777072,-0.841746026,-0.838570126,-0.842948835,-0.843567112,-0.841638059,-0.829490783,,,-0.853347837,-0.856879745,-0.862260135,-0.848698011,-0.855886933,-0.853189399,-0.88826277,-0.849072155,-0.853832529,-0.846978838,-0.853893143,-0.852337613,-0.85264676,-0.841589954,,
23_HOCl_7,-0.410709251,-0.419551293,-0.419502436,-0.426652486,-0.419538911,-0.417032803,-0.436055655,-0.320151051,-0.419869507,-0.428485612,-0.414912228,-0.416004947,-0.415023244,,-0.423529011,-0.415806015,-0.419271433,,-0.419517768,-0.423725128,-0.420359108,-0.427662566,-0.418825349,-0.417561639,-0.434071472,-0.320299908,-0.420255169,-0.429282988,-0.415439022,-0.416582427,-0.417948043,-0.423027914,-0.416463369,,,-0.334936366,-0.335331536,-0.403826131,-0.330770859,-0.332431188,-0.334028052,-0.321246066,-0.333711581,-0.401650507,-0.334929799,-0.3321109,-0.328909012,-0.336847429,-0.327566791,,,-0.334923671,-0.33446472,-0.400438504,-0.330105551,-0.331615306,-0.334063948,-0.320720257,-0.333050776,-0.400296299,-0.334179829,-0.331115671,-0.327847071,-0.335916194,-0.326853408,,,-0.334349035,-0.329721797,-0.334465008,-0.369648129,-0.26323698,-0.32665883,-0.257297909,,,,,,,,,,-0.327665283,-0.437001952,-0.43716245,-0.444838836,-0.434204986,-0.435749715,-0.431249209,-0.325931612,-0.434755443,-0.443732875,-0.437949868,-0.433954605,-0.428253379,-0.437170319,-0.4371265,,,-0.427623612,-0.42734102,-0.433760005,-0.425705171,-0.425902098,-0.432446865,-0.322892161,-0.426502824,-0.434301104,-0.433063776,-0.425199853,-0.420939698,-0.428767217,-0.428181254,,
23_HOCl_8,0.000376147,1.96e-06,1.135e-06,1.9e-07,1.65e-06,6.55e-07,5.2589e-05,8.19e-07,3.27e-07,-9.9e-08,1.32e-07,6.7e-08,-2.5049e-05,,1.082e-06,3.36e-07,-5.424e-06,,-1.814e-06,4.501e-06,-1.37e-06,1.039e-06,-1.49e-06,-1.631e-06,6.155e-05,-2.105e-06,8.47e-07,-3.82e-07,6.67e-07,6.4e-08,-2.3682e-05,6.01e-07,9.968e-06,,,-4.62e-07,8.2e-08,1.253e-05,-1.8e-07,-5.1e-07,-1.434e-06,-6.16e-07,-5.32e-07,1.251e-06,-1.98e-07,4.09e-07,-2.383e-06,4.55e-07,-8.83e-07,,,-1.792e-06,-2.22e-07,5.518e-06,-1.2e-07,-3.8e-07,4.003e-06,2.711e-06,-1.12e-07,4.189e-06,-2.23e-07,3.29e-07,8.99e-07,2.76e-07,5.79e-07,,,-3.97e-07,8.458e-06,-1.759e-06,-3.643e-05,3.004e-05,0.000165868,-3.524e-06,,,,,,,,,,-2.51e-07,-1.8698e-05,9.77e-07,4.5e-08,-1.078e-06,1.501e-06,1.6073e-05,1.7e-08,-5e-08,-3.77e-07,7.64e-07,1.163e-06,-2.4069e-05,8.61e-07,-2.642e-06,,,-5.782e-06,3.1e-08,-9.15e-07,9.3e-07,5.42e-07,3.2157e-05,-1.37e-07,4.95e-07,-6.22e-07,-9.7e-07,6.14e-07,-1.8857e-05,-3.17e-07,1.9e-08,,
16_H2CS_0,-0.114335093,-0.111500178,-0.111500204,-0.113046703,-0.111591653,-0.109919411,-0.114560081,-0.110686346,-0.109616348,-0.11091467,-0.109817003,-0.109901357,-0.110316629,,-0.111252792,-0.109026108,-0.111718826,,-0.111502077,-0.114570785,-0.11132307,-0.112809651,-0.111471959,-0.109775002,-0.114129269,-0.110559968,-0.109495875,-0.110706433,-0.109706335,-0.109774391,-0.11029288,-0.11110458,-0.108899998,,,-0.114342438,-0.111249446,-0.112638021,-0.111450297,-0.109691755,-0.113914697,-0.110561343,-0.109487503,-0.110642964,-0.10983332,-0.109744862,-0.110373907,-0.111096136,-0.108922078,,,-0.114375449,-0.111846324,-0.113396819,-0.111926727,-0.110204642,-0.11457813,-0.111020692,-0.109967624,-0.11133181,-0.110274587,-0.110197801,-0.111012118,-0.111638623,-0.109352809,,,-0.111502797,-0.111838076,-0.111846342,-0.111850646,-0.112070464,-0.109396324,-0.10925525,,,,,,,,,,-0.110607557,-0.110396917,-0.10816491,-0.10900494,-0.108869622,-0.106839499,-0.111713008,-0.108062801,-0.106947484,-0.107403878,-0.107147092,-0.106870968,-0.106881326,-0.10816494,-0.10640603,,,-0.115059378,-0.112286113,-0.11360471,-0.112664028,-0.110847436,-0.116000218,-0.111499061,-0.110800904,-0.111686718,-0.110901209,-0.110909452,-0.111330688,-0.112149017,-0.109883236,,
16_H2CS_1,0.008981299,0.008808349,0.008808247,0.008915695,0.008842844,0.008707577,0.009010225,0.008787254,0.008688519,0.008765865,-2.3242e-05,0.008720686,0.008626996,,0.008842317,0.008634186,0.008890243,,0.008805375,0.008702385,0.00879524,0.008898401,0.008833749,0.008696304,0.008715797,0.008778656,0.008679071,0.008753195,-1.4387e-05,0.008710589,0.008754759,0.008830219,0.008624378,,,0.008540448,0.008821329,0.008933623,0.008842947,0.008702507,0.009350018,0.008779128,0.008702426,0.00879967,-9.576e-06,0.008718547,0.008734843,0.008844219,0.008638218,,,0.009155664,0.008864727,0.008987988,0.00887928,0.008742166,0.009319087,0.0088153,0.008739676,0.008853011,-4.55e-06,0.008754436,0.00885812,0.008887387,0.00867059,,,0.008830375,0.008862037,0.008864793,0.008849119,0.009390335,0.008616992,0.008659647,,,,,,,,,,0.008772875,0.00879185,0.008590681,0.008677396,0.00864341,0.008463716,0.00883612,0.008579119,0.008513844,0.008566136,1.0257e-05,0.008482683,0.008569463,0.008610324,0.008437284,,,0.008959912,0.008922997,0.00904977,0.008947626,0.008783981,0.008975014,0.008852202,0.008832864,0.008911841,1.31e-05,0.008804731,0.009033859,0.008926672,0.008715418,,
16_H2CS_2,0.001615413,0.001212223,0.001212139,0.001229265,0.001193848,0.00119322,0.001997505,0.001169685,0.001179044,0.001211544,1.4475e-05,0.001186101,0.001096118,,0.001228318,0.001166835,0.001138108,,0.001213489,0.001419395,0.00120862,0.001223941,0.001191984,0.001191501,0.001817427,0.00117057,0.001176062,0.001200594,2.3261e-05,0.001184444,0.001229232,0.001226253,0.001164957,,,0.001301276,0.001220332,0.001244845,0.001197026,0.001178017,0.001658336,0.001171483,0.001181627,0.001228067,1.6731e-05,0.001171618,0.001212219,0.001233201,0.001173684,,,0.000977231,0.001227226,0.001253019,0.001202063,0.001183168,0.001333947,0.001175576,0.001188445,0.001239605,1.4179e-05,0.001176652,0.001022281,0.001240584,0.001178027,,,0.001223094,0.001206921,0.00122718,0.001281321,-0.001454608,0.001025533,0.001187306,,,,,,,,,,0.00118478,-0.001230545,0.001165451,0.001157415,0.001175768,0.0011394,0.001011181,0.001145043,0.001148572,0.001141943,1.924e-05,0.001136941,0.001216648,0.001125605,0.001138197,,,0.002085743,0.00120674,0.001204152,0.001215172,0.001184868,0.002213931,0.001179389,0.001182714,0.00116931,2.978e-05,0.001182064,0.000866168,0.001166099,0.001175575,,
16_H2CS_3,1.4884329,1.488976928,1.488977034,1.501778621,1.479284368,1.480076112,1.485908087,1.472900706,1.48392421,1.497308198,1.485087723,1.478457447,1.477420447,,1.484442871,1.466689682,1.488750091,,1.488985708,1.487849388,1.488987487,1.501800115,1.479232772,1.480087771,1.485943659,1.472849147,1.483918887,1.49725816,1.485079252,1.478452291,1.477355217,1.484448902,1.466708061,,,1.489636548,1.489979497,1.50274205,1.480246173,1.481117424,1.488237897,1.473964785,1.484890461,1.498188941,1.486082825,1.479425749,1.478420041,1.485536944,1.467788147,,,1.490320357,1.489748207,1.502441785,1.480045202,1.480892409,1.488253709,1.47399856,1.484682169,1.497912922,1.48589972,1.479256538,1.478148878,1.485344299,1.467564985,,,1.490104392,1.480147953,1.489747819,1.489793478,1.479455648,1.467463113,1.467569141,,,,,,,,,,1.473051595,1.500226266,1.499646819,1.513279534,1.488870151,1.490578825,1.497158613,1.48057685,1.49294251,1.507267489,1.495042589,1.488218901,1.487069702,1.494229187,1.47709652,,,1.499060079,1.497637385,1.510963297,1.487263632,1.488588965,1.496832487,1.480106718,1.491105868,1.505003934,1.493286976,1.486266595,1.484913222,1.492368012,1.475233793,,
16_H2CS_4,-0.11842391,-0.117983684,-0.117982509,-0.118849367,-0.117494058,-0.117609916,-0.118169777,-0.117161777,-0.117941766,-0.118761571,0.000245994,-0.117646721,-0.118620237,,-0.118583533,-0.116432463,-0.118024132,,-0.117942353,-0.119200367,-0.117993425,-0.118865713,-0.117493943,-0.117613432,-0.119049604,-0.117157017,-0.117938381,-0.118795398,0.000113667,-0.117645754,-0.118374223,-0.118582958,-0.116435134,,,-0.120060785,-0.118448157,-0.119476615,-0.117741626,-0.117787944,-0.117127294,-0.117243829,-0.11821478,-0.119323453,0.000111568,-0.117744653,-0.118798021,-0.118830454,-0.116722136,,,-0.118176345,-0.118375314,-0.119374041,-0.117704394,-0.117754957,-0.11748081,-0.117246919,-0.118186883,-0.11928131,0.000132291,-0.117730368,-0.118632513,-0.118821268,-0.116678992,,,-0.118438503,-0.117809001,-0.118376025,-0.118160278,-0.124286217,-0.117564111,-0.116641211,,,,,,,,,,-0.11713729,-0.119274038,-0.119577912,-0.120992137,-0.118566574,-0.11848099,-0.118623788,-0.117771098,-0.119246038,-0.120722803,0.000240449,-0.118444859,-0.118794687,-0.119161506,-0.117481496,,,-0.119531764,-0.119426285,-0.120821393,-0.118442336,-0.118337959,-0.119234141,-0.117733929,-0.119234758,-0.120538799,0.000160576,-0.118318338,-0.118699107,-0.119006082,-0.117337108,,
16_H2CS_5,-0.014967201,-0.015696136,-0.015695335,-0.015824147,-0.015447072,-0.015609351,-0.014918136,-0.015337151,-0.015580361,-0.015926433,-0.000194408,-0.015558255,-0.016569761,,-0.016043732,-0.015291942,-0.015866155,,-0.01571228,-0.015492745,-0.015668845,-0.015780823,-0.015436495,-0.015605926,-0.015621216,-0.015333949,-0.015555266,-0.015803104,-0.000166893,-0.015554488,-0.016231219,-0.016037836,-0.015282978,,,-0.01622569,-0.01609496,-0.01641098,-0.015657349,-0.015646651,-0.016078982,-0.015341539,-0.015793061,-0.016411553,-1.9538e-05,-0.015543684,-0.01663401,-0.016295487,-0.015553955,,,-0.01753137,-0.016102552,-0.016412995,-0.01565729,-0.015642251,-0.017269804,-0.015344426,-0.015813542,-0.016461795,9.686e-06,-0.015545369,-0.017274376,-0.016313713,-0.015550497,,,-0.016031772,-0.015574641,-0.016102015,-0.016822794,0.019465284,-0.015789384,-0.015678638,,,,,,,,,,-0.015536651,-0.018775964,-0.015695345,-0.015651998,-0.015673948,-0.015434086,-0.017426529,-0.015414317,-0.015648468,-0.015662792,1.3005e-05,-0.015457558,-0.015453304,-0.015183742,-0.015391358,,,-0.012537879,-0.015655567,-0.015618967,-0.015648866,-0.015464391,-0.013272707,-0.015410874,-0.015549313,-0.015420594,8.203e-06,-0.015458965,-0.017110012,-0.01516621,-0.015385252,,
16_H2CS_6,-0.661193782,-0.662023309,-0.662023945,-0.667522965,-0.657286165,-0.658321831,-0.659457453,-0.654654089,-0.660349858,-0.666121483,-0.687518438,-0.657471174,-0.656192849,,-0.659367219,-0.65240509,-0.662159512,,-0.662022936,-0.661533273,-0.662137328,-0.667682409,-0.657330761,-0.658405254,-0.658956113,-0.654697433,-0.660427665,-0.666272708,-0.687584362,-0.657537683,-0.656437735,-0.659452278,-0.652486309,,,-0.661817057,-0.662352578,-0.667783429,-0.657682256,-0.658912067,-0.660003633,-0.655241848,-0.660741341,-0.666342875,-0.688123099,-0.658035762,-0.656751229,-0.65982582,-0.652812919,,,-0.660365371,-0.661933919,-0.667255123,-0.65734017,-0.658541303,-0.65898384,-0.65502269,-0.660379864,-0.665824164,-0.68783519,-0.657718633,-0.656439111,-0.659438957,-0.652484634,,,-0.66163785,-0.657368475,-0.661933878,-0.661577586,-0.676252837,-0.652321343,-0.652471537,,,,,,,,,,-0.654601648,-0.668291754,-0.668650838,-0.67493021,-0.663019269,-0.664969425,-0.668157483,-0.659565316,-0.665856755,-0.67260654,-0.69401909,-0.663705383,-0.662076388,-0.666137332,-0.658581297,,,-0.666545343,-0.665609512,-0.671497475,-0.660327028,-0.661946343,-0.665662781,-0.657589175,-0.663035638,-0.669470025,-0.691266571,-0.660694851,-0.659335429,-0.663213038,-0.655917013,,
16_H2CS_7,0.272987679,0.272981158,0.272980542,0.274554354,0.271764624,0.272698331,0.27274299,0.270622798,0.273485202,0.275320318,0.265990166,0.27303156,0.271901528,,0.273959487,0.270477945,0.273184672,,0.272965326,0.272740658,0.272963319,0.274537256,0.271732903,0.27267902,0.27255656,0.270604141,0.273458799,0.275336413,0.2659574,0.273009215,0.271992893,0.27392924,0.270459347,,,0.272708006,0.273038221,0.274582801,0.271828993,0.272784578,0.272761028,0.270743071,0.273615778,0.275477388,0.265600139,0.27310512,0.272112078,0.273897652,0.270548804,,,0.272983091,0.273016768,0.274536586,0.271828768,0.272785565,0.272823762,0.27077677,0.27361975,0.275475069,0.265627838,0.273112139,0.272133937,0.273908722,0.270551229,,,0.27300567,0.271874058,0.273017375,0.272615991,0.284983766,0.27075237,0.270464804,,,,,,,,,,0.27104261,0.276031102,0.276492734,0.278512365,0.274815762,0.275768439,0.275461119,0.273005591,0.276353696,0.278741343,0.271158291,0.275800525,0.274818604,0.276924629,0.273560606,,,0.276065554,0.27614795,0.278076632,0.27458679,0.275476806,0.275798313,0.272994327,0.276236189,0.278442652,0.270156384,0.275594348,0.274631731,0.276701645,0.2732462,,
16_H2CS_8,0.901146689,0.900772516,0.900772214,0.905851988,0.896740376,0.900131327,0.901210274,0.892672983,0.902779611,0.909160607,0.882146313,0.901409102,0.89835311,,0.904813815,0.893073449,0.900708929,,0.900787641,0.900789263,0.900606758,0.905634485,0.896575853,0.900010823,0.900880704,0.892581358,0.902623591,0.908961728,0.882019088,0.90129587,0.898309526,0.904674218,0.892955814,,,0.901230648,0.901315002,0.906400992,0.897099713,0.90049663,0.901061438,0.892974223,0.903100751,0.909488492,0.882303024,0.901694323,0.898956011,0.905217702,0.893584278,,,0.901755196,0.901538558,0.906654851,0.897270183,0.900661132,0.901707546,0.893180008,0.90328615,0.909778897,0.88245209,0.901827081,0.89908354,0.905432026,0.893767591,,,0.901495695,0.897334334,0.901538336,0.901970234,0.879092302,0.893658613,0.893781131,,,,,,,,,,0.894897325,0.908356109,0.910973545,0.916434098,0.90652386,0.910071694,0.910347432,0.900802798,0.911092893,0.917700266,0.89012955,0.910477982,0.906989726,0.913480065,0.903107718,,,0.91127243,0.910617221,0.915869664,0.906445805,0.909869459,0.911677042,0.901373449,0.911178278,0.917491954,0.890536647,0.910443384,0.907074272,0.913489352,0.902709503,,
16_H2CS_9,-0.714357764,-0.71545758,-0.715457024,-0.721213094,-0.710410689,-0.711839009,-0.712967011,-0.707555161,-0.713962143,-0.720276186,-0.687756446,-0.711089055,-0.710932627,,-0.713826999,-0.705262624,-0.715772807,,-0.715464836,-0.715143042,-0.715531229,-0.721312193,-0.71043419,-0.711911653,-0.713152954,-0.707592854,-0.713999484,-0.720283158,-0.687792723,-0.711144355,-0.710943155,-0.713896183,-0.705325892,,,-0.716264242,-0.716381612,-0.722324738,-0.711117759,-0.712517742,-0.714152201,-0.708156382,-0.714665755,-0.721207242,-0.688130542,-0.711649264,-0.711837056,-0.714619127,-0.70605729,,,-0.715557405,-0.715972104,-0.721793983,-0.710782443,-0.712150603,-0.714146682,-0.707951595,-0.71433882,-0.720761085,-0.687794097,-0.711344243,-0.711973769,-0.714270859,-0.70573168,,,-0.715594918,-0.710755346,-0.715971739,-0.716369386,-0.691135935,-0.70595847,-0.705846493,,,,,,,,,,-0.707846529,-0.72312725,-0.72283521,-0.729348522,-0.716985398,-0.718774039,-0.723650986,-0.712947885,-0.720142409,-0.727261207,-0.693880535,-0.717646689,-0.716109571,-0.719931054,-0.712113331,,,-0.718215758,-0.719745899,-0.72586525,-0.714276714,-0.715799324,-0.718182635,-0.711007268,-0.717273463,-0.723851327,-0.691123323,-0.714666431,-0.714796854,-0.717010095,-0.709437682,,
16_H2CS_10,-0.163852477,-0.163868117,-0.163868574,-0.164682977,-0.163175705,-0.163858287,-0.163860266,-0.162312025,-0.16429425,-0.165386907,-0.266275211,-0.164167819,-0.16261051,,-0.164280565,-0.162741963,-0.163808376,,-0.163890642,-0.163741003,-0.163827429,-0.164632238,-0.163135004,-0.163824186,-0.163807387,-0.162283355,-0.164261784,-0.165356505,-0.266118974,-0.164136345,-0.162486871,-0.164238796,-0.162710886,,,-0.163490843,-0.163473688,-0.164102103,-0.162992609,-0.163761436,-0.163536628,-0.162334352,-0.164165718,-0.1650159,-0.265764424,-0.164141309,-0.162306622,-0.163973712,-0.16252718,,,-0.163627975,-0.163568476,-0.164212829,-0.163065948,-0.163835069,-0.163669521,-0.1624025,-0.164234837,-0.165109064,-0.265817872,-0.164198501,-0.162253664,-0.164037136,-0.162605122,,,-0.16360333,-0.163068503,-0.163568439,-0.163367126,-0.170150203,-0.162300792,-0.162545534,,,,,,,,,,-0.162740489,-0.165369089,-0.165567797,-0.166259917,-0.164954893,-0.16581346,-0.165204316,-0.163874383,-0.165683797,-0.166646971,-0.271471291,-0.165900644,-0.164560286,-0.166435742,-0.164578688,,,-0.166190737,-0.165706957,-0.166367304,-0.165154376,-0.165985123,-0.166257995,-0.164175408,-0.16589659,-0.166877989,-0.270392353,-0.166143036,-0.164319213,-0.16668453,-0.164686805,,
16_H2CS_11,-0.886094406,-0.886209201,-0.886209616,-0.891177703,-0.88240775,-0.885635792,-0.885192643,-0.878437614,-0.888298891,-0.894366315,-0.881886977,-0.886957545,-0.883394681,,-0.889918998,-0.878868939,-0.886215058,,-0.886209447,-0.88590108,-0.88606713,-0.8909982,-0.882251939,-0.885516994,-0.884855905,-0.878340934,-0.888164984,-0.894279815,-0.881796053,-0.886846424,-0.883215762,-0.889783231,-0.87875839,,,-0.886091137,-0.886360971,-0.891155454,-0.882559987,-0.885948592,-0.885108714,-0.878722795,-0.888409914,-0.894225603,-0.882220814,-0.887242854,-0.883565942,-0.890076012,-0.879124604,,,-0.88661637,-0.886583829,-0.891415472,-0.882735553,-0.886122646,-0.885840128,-0.878933148,-0.88858165,-0.894477303,-0.882396552,-0.88737896,-0.883784969,-0.890279494,-0.879315718,,,-0.886606369,-0.882843279,-0.886584098,-0.886349358,-0.897023577,-0.879414213,-0.879210396,,,,,,,,,,-0.88046605,-0.898013938,-0.896364248,-0.901860113,-0.891946277,-0.895697605,-0.895018801,-0.886454946,-0.896513595,-0.903100013,-0.890082392,-0.896077962,-0.892343811,-0.899342525,-0.888775155,,,-0.896616521,-0.896088991,-0.901375447,-0.891932708,-0.895510532,-0.896203074,-0.887069329,-0.896732277,-0.903161267,-0.890495226,-0.89608708,-0.89236384,-0.899409838,-0.888420423,,
